model	branch_length	nsites	method	null_training_reps	null_heldout_reps	alternative_reps	exact_null_mean	exact_null_sd	exact_alternative_mean	exact_standardized_separation	empirical_threshold	heldout_null_mean_z	heldout_null_median_z	heldout_null_sd_z	null_nominal_rejection	null_nominal_ci_low	null_nominal_ci_high	null_calibrated_rejection	null_calibrated_ci_low	null_calibrated_ci_high	nominal_power	nominal_power_ci_low	nominal_power_ci_high	calibrated_power	calibrated_power_ci_low	calibrated_power_ci_high	alternative_mean_z	alternative_median_z	alternative_sd_z
+I+G4	22.5	10000	legacy_counterfactual	10000	10000	20000	0.06159836756313441	0.36306754757379617	0.10764780029792428	0.12683433989767423	18.476003610186115	16.96140906449746	16.955538397580472	0.9240037051989551	1.0	0.9996159875222334	0.9999999999999999	0.0534	0.049162345412768274	0.05798065453237279	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	28.385547108044772	28.381193163032126	0.903229673754956
+I+G4	22.5	10000	refined_invariant_null	10000	10000	20000	4.85722573273506e-17	0.304017633811179	0.039436340141604916	0.1297172787223856	1.6722632499833108	-0.0033374128631477092	-0.01007553125486162	1.0059374440297684	0.0519	0.047721733718244265	0.056422418264330094	0.0493	0.04522708438335564	0.0537190644641031	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	12.622456537104547	12.616082893756307	0.9805398242791744
+I+G4	25.0	100	legacy_counterfactual	10000	10000	20000	0.05860524730403575	0.3454808658714682	0.09749558291132482	0.11256871059758698	3.104366298817164	1.6609420309465008	1.6700505612841114	0.9208267014249079	0.512	0.5022000948726412	0.5217906888278924	0.0545	0.0502194110723109	0.05912274404537908	0.8746	0.8699381289631312	0.8791179923370895	0.32295	0.3165038765534323	0.3294641259126541	2.683664232520135	2.6984272455589178	0.9137492677236925
+I+G4	25.0	100	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.29794008156862756	0.03445536177729359	0.11564527201539714	1.5574924392257568	-0.020741899894206484	-0.005138205977532463	0.9996772182047674	0.0436	0.03976980840265766	0.04778071818704763	0.0526	0.048393896302291316	0.05714971806281418	0.2949	0.28862006513378097	0.3012587109509088	0.3265	0.32003478437595095	0.33303185458403767	1.1131540883260613	1.123668051645911	0.9928864923215032
+I+G4	25.0	500	legacy_counterfactual	10000	10000	20000	0.05860524730403575	0.3454808658714682	0.09749558291132482	0.11256871059758698	5.275481797789799	3.7823721537752184	3.784455488997323	0.9336359396081123	0.9873	0.9849105904325444	0.9893151510066243	0.0545	0.0502194110723109	0.05912274404537908	1.0	0.9998079568876411	1.0	0.80855	0.8030381137033122	0.813943376492051	6.0576487089153686	6.060376579112406	0.8976618062910277
+I+G4	25.0	500	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.29794008156862756	0.03445536177729359	0.11564527201539714	1.6274251223493197	-0.005260441178341619	0.006524792574618586	1.0090353057052648	0.0518	0.04762572829928666	0.056318500485783254	0.0539	0.04964276621080838	0.05849984972185492	0.8177	0.8122881975491092	0.8229897782572979	0.822	0.8166369543354759	0.8272393699001648	2.5213204462410004	2.5195995853303064	0.9735564164830688
+I+G4	25.0	1000	legacy_counterfactual	10000	10000	20000	0.05860524730403575	0.3454808658714682	0.09749558291132482	0.11256871059758698	6.86336868691782	5.3624208767678105	5.375376085321813	0.9138924065302091	1.0	0.9996159875222334	0.9999999999999999	0.0477	0.04369351860154453	0.05205385908584307	1.0	0.9998079568876411	1.0	0.96955	0.9670770166301129	0.9718426356830708	8.58128316640611	8.587767122736812	0.9048099560577554
+I+G4	25.0	1000	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.29794008156862756	0.03445536177729359	0.11564527201539714	1.6365404034211626	0.00410273679548308	0.02006151935364226	0.9934894941909299	0.0456	0.041682684252804296	0.049866306286989924	0.0459	0.0419698045937483	0.050178955538559264	0.9751	0.9728474807131622	0.9771700399214742	0.97535	0.973108013246563	0.9774094113665175	3.5804549522031746	3.586877493118844	0.9822627768107984
+I+G4	25.0	5000	legacy_counterfactual	10000	10000	20000	0.05860524730403575	0.3454808658714682	0.09749558291132482	0.11256871059758698	13.472407799464783	11.998371120814637	12.005493581225906	0.9125809560221156	1.0	0.9996159875222334	0.9999999999999999	0.0527	0.04848993719187213	0.057253600370737796	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	19.169605309197863	19.17393561920786	0.9023012827312011
+I+G4	25.0	5000	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.29794008156862756	0.03445536177729359	0.11564527201539714	1.6138396638851935	0.006122098173321856	0.016844762639574313	0.9924045779240194	0.0486	0.044555994280372054	0.052990692184555564	0.0519	0.047721733718244265	0.056422418264330094	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	7.969284379760888	7.972438371668467	0.9795661054909918
+I+G4	25.0	10000	legacy_counterfactual	10000	10000	20000	0.05860524730403575	0.3454808658714682	0.09749558291132482	0.11256871059758698	18.45128505689579	16.95758664219439	16.961324754797218	0.9217629059312857	1.0	0.9996159875222334	0.9999999999999999	0.0524	0.04820182771100209	0.056941940259094506	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	27.12058681512111	27.1209693598995	0.9035230126445991
+I+G4	25.0	10000	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.29794008156862756	0.03445536177729359	0.11564527201539714	1.6204164306139792	-0.005226949207941303	0.0007573150484612562	1.0025287795617117	0.0486	0.044555994280372054	0.052990692184555564	0.0522	0.048009776782719116	0.05673414479236859	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	11.285164465929634	11.282984856258583	0.9820127047702432
+I+G4	30.0	100	legacy_counterfactual	10000	10000	20000	0.05365735506125582	0.316368429383652	0.08177798112092785	0.08888568974614992	3.1259934784592627	1.6658346208045194	1.682406304549506	0.9276648902965795	0.517	0.507201016403598	0.526785927172158	0.0527	0.04848993719187213	0.057253600370737796	0.8243	0.8189635011770987	0.8295119396602254	0.24365	0.23775002638537934	0.24964843411832716	2.487847196460524	2.4884001531104296	0.9151486401886866
+I+G4	30.0	100	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.287531425326458	0.026556410547982433	0.09236002818763453	1.572513296324625	-0.014356950502481688	0.000285924545819594	0.9973645285440033	0.0455	0.04158698820856655	0.04976207913372322	0.0531	0.04887414443556876	0.05766908591705896	0.22825	0.22248570339247942	0.2341186720390877	0.2522	0.24622922753076673	0.25826594903571837	0.9109385312061069	0.9097509329524014	0.9951591560512679
+I+G4	30.0	500	legacy_counterfactual	10000	10000	20000	0.05365735506125582	0.316368429383652	0.08177798112092785	0.08888568974614992	5.270342705668169	3.7761709328264597	3.791860465207244	0.9412119667946335	0.9882	0.9858881371552632	0.9901369130614455	0.0562	0.051854047265432315	0.06088680220983325	1.0	0.9998079568876411	1.0	0.63935	0.6326687425710916	0.645977735013494	5.590653625030951	5.595165886194318	0.9071098240854775
+I+G4	30.0	500	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.287531425326458	0.026556410547982433	0.09236002818763453	1.5789995499137959	-0.011566142617877398	-0.006692929805727519	1.0227415425475423	0.0525	0.04829785980472314	0.05704583136287789	0.0591	0.05464518728578141	0.0638934349171131	0.6546	0.6479808028374322	0.6611598174322263	0.67875	0.6722445148257985	0.6851868297615331	2.0289001490787624	2.027234851540177	0.9884265077369783
+I+G4	30.0	1000	legacy_counterfactual	10000	10000	20000	0.05365735506125582	0.316368429383652	0.08177798112092785	0.08888568974614992	6.83796006907308	5.354707266783404	5.358493979852007	0.927883105221108	1.0	0.9996159875222334	0.9999999999999999	0.0552	0.050892353321999914	0.05984926417822119	1.0	0.9998079568876411	1.0	0.88455	0.880047025115407	0.8889052745268776	7.914546005807432	7.909164026802067	0.9032868522116629
+I+G4	30.0	1000	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.287531425326458	0.026556410547982433	0.09236002818763453	1.6222182272034786	-0.0038961895831606547	-0.006466119601448247	1.0060978712927287	0.0503	0.04618619260069309	0.05475918822181011	0.052	0.04781774361324294	0.05652633156683587	0.8946	0.8902682065100298	0.8987802330656964	0.8999	0.8956632572986889	0.9039831466200465	2.8753809329005637	2.8735848185022856	0.9863129521885111
+I+G4	30.0	5000	legacy_counterfactual	10000	10000	20000	0.05365735506125582	0.316368429383652	0.08177798112092785	0.08888568974614992	13.495336636537107	11.996665414243012	12.007279628183413	0.918681909620587	1.0	0.9996159875222334	0.9999999999999999	0.0518	0.04762572829928666	0.056318500485783254	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	17.695551291777406	17.688477521684703	0.9093712238017061
+I+G4	30.0	5000	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.287531425326458	0.026556410547982433	0.09236002818763453	1.6340051983799413	0.00622842626163848	0.016152838376233228	0.9934055313295093	0.0494	0.04532297376687862	0.05382309827808457	0.051	0.0468578475655539	0.055486995639480424	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	6.41392523939836	6.408347401399615	0.9903895902044662
+I+G4	30.0	10000	legacy_counterfactual	10000	10000	20000	0.05365735506125582	0.316368429383652	0.08177798112092785	0.08888568974614992	18.48895356318017	16.94497091781781	16.945463760750847	0.9148558585174659	1.0	0.9996159875222334	0.9999999999999999	0.0443	0.04043906148522021	0.0485109274870162	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	25.039142509968322	25.04294575652331	0.9105379773398892
+I+G4	30.0	10000	refined_invariant_null	10000	10000	20000	4.163336342344337e-17	0.287531425326458	0.026556410547982433	0.09236002818763453	1.6553753433566685	-0.01177235930036706	-0.013166016873527562	0.990354535612977	0.0462	0.042256972897776274	0.05049155682704462	0.0454	0.041491297560387976	0.04965784658439736	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	9.082354191887244	9.082108998554627	0.9941337153069273
+I+G4	35.0	100	legacy_counterfactual	10000	10000	20000	0.04980902253081649	0.2936721203049231	0.07046248237612884	0.07032829614151874	3.1528542934634527	1.6562477494111147	1.688354892037823	0.9320777822033607	0.5184	0.5086014502122386	0.5281844181285796	0.0475	0.04350191245596974	0.051845618836408966	0.76795	0.7620483054901087	0.7737487786059781	0.1742	0.16900612838248075	0.17951900690953237	2.3020584297465856	2.3107702383436237	0.911721647818249
+I+G4	35.0	100	refined_invariant_null	10000	10000	20000	0.0	0.2789624171396258	0.020686638461721765	0.07415564674924553	1.6157526432831544	-0.013900279693594865	0.015140362228074668	1.0093489386506014	0.0462	0.042256972897776274	0.05049155682704462	0.0498	0.04570657916787368	0.0542391856671073	0.17145	0.1662896251063497	0.17673656642278135	0.1806	0.1753300159176877	0.18599266122248725	0.7170067983710549	0.7195683045047905	0.9916077030906778
+I+G4	35.0	500	legacy_counterfactual	10000	10000	20000	0.04980902253081649	0.2936721203049231	0.07046248237612884	0.07032829614151874	5.265009774079423	3.7749403979414344	3.80100120297977	0.9292568549962331	0.988	0.9856706472007271	0.9899545566209726	0.0523	0.048105800033018536	0.056838044739573615	0.99995	0.9997168021471904	0.9999911739447619	0.4817	0.47477917491700833	0.4886278538609042	5.218281724412515	5.220924473146536	0.9085844677522315
+I+G4	35.0	500	refined_invariant_null	10000	10000	20000	0.0	0.2789624171396258	0.020686638461721765	0.07415564674924553	1.6414310990833303	-0.005451976078333954	-0.0031391987909623587	1.0096103928651183	0.0509	0.04676188298859711	0.05538303701893278	0.0511	0.046953816730797814	0.055590949671740976	0.49805	0.49112144614080794	0.5049793028273303	0.4993	0.49237116019103694	0.5062291086693206	1.6405344819056866	1.6402495860062443	0.9944173421726197
+I+G4	35.0	1000	legacy_counterfactual	10000	10000	20000	0.04980902253081649	0.2936721203049231	0.07046248237612884	0.07032829614151874	6.812593792782167	5.346841564301926	5.348108235271937	0.9140197091558527	0.9999	0.9994337165442557	0.999982347780473	0.0513	0.04714576877535386	0.05579884402219381	1.0	0.9998079568876411	1.0	0.7406	0.734479598824377	0.7466279900299561	7.392065609279315	7.394156334071713	0.9089724147356179
+I+G4	35.0	1000	refined_invariant_null	10000	10000	20000	0.0	0.2789624171396258	0.020686638461721765	0.07415564674924553	1.6010941579749607	-0.007642665873916984	-0.007199397598805871	0.9933894269005372	0.0455	0.04158698820856655	0.04976207913372322	0.0514	0.04724175162942263	0.0559027843656295	0.7551	0.7490914981921033	0.7610105214119711	0.76815	0.762250026839807	0.773946980439035	2.321615130519495	2.322545413789654	0.9915319011772012
+I+G4	35.0	5000	legacy_counterfactual	10000	10000	20000	0.04980902253081649	0.2936721203049231	0.07046248237612884	0.07032829614151874	13.4916735445739	11.994109145038232	12.002414892909155	0.9255406725356965	1.0	0.9996159875222334	0.9999999999999999	0.0511	0.046953816730797814	0.055590949671740976	1.0	0.9998079568876411	1.0	0.99965	0.9992776423311108	0.999830448986709	16.53905137794403	16.545691102307572	0.8997172521679784
+I+G4	35.0	5000	refined_invariant_null	10000	10000	20000	0.0	0.2789624171396258	0.020686638461721765	0.07415564674924553	1.6409260623372142	0.003720167051487013	0.0019019159223561091	1.0012384493679565	0.0485	0.044460143803757124	0.052886619463666046	0.049	0.04493944517385872	0.05340693408108669	0.9999	0.999635418757493	0.9999725765387706	0.9999	0.999635418757493	0.9999725765387706	5.189977053825297	5.198266165875518	0.9851290163338358
+I+G4	35.0	10000	legacy_counterfactual	10000	10000	20000	0.04980902253081649	0.2936721203049231	0.07046248237612884	0.07032829614151874	18.478604363904623	16.969270596735488	16.975253715438548	0.923535645718083	1.0	0.9996159875222334	0.9999999999999999	0.0495	0.04541886795081369	0.053927127291653956	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	23.403955814848	23.40240378354339	0.9037672356568056
+I+G4	35.0	10000	refined_invariant_null	10000	10000	20000	0.0	0.2789624171396258	0.020686638461721765	0.07415564674924553	1.6778199381768546	0.011490788424127743	0.0149400199353679	1.004585626788072	0.0487	0.0446518496699761	0.05309475999245596	0.0445	0.04063032737710732	0.04871950799013799	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	7.352496460887484	7.355013810571492	0.9898532752128703
+I+G4	40.0	100	legacy_counterfactual	10000	10000	20000	0.046804745777860646	0.2759097069237631	0.06217898450420728	0.05572199288586358	3.178053695759899	1.6366438793446334	1.6575244975081187	0.9304074097746098	0.5054	0.49560037939790824	0.5151954732673318	0.044	0.04015220473594388	0.04819801464377919	0.7192	0.7129301324953077	0.7253856758042341	0.13635	0.13166382763971726	0.1411758453159014	2.172243654946242	2.1925733042123325	0.9293886475027865
+I+G4	40.0	100	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.27188749341532553	0.016262105762427485	0.05981189336129577	1.6516597735622558	-0.034973209598604206	-0.015386421877396944	1.010802389109006	0.0458	0.041874092462116604	0.05007474447268651	0.0454	0.041491297560387976	0.04965784658439736	0.14715	0.14230803709493625	0.15212748772945547	0.14575	0.14092770121806503	0.1507083613270413	0.5833773305544293	0.5970587939068539	1.013355419599904
+I+G4	40.0	500	legacy_counterfactual	10000	10000	20000	0.046804745777860646	0.2759097069237631	0.06217898450420728	0.05572199288586358	5.304149658252373	3.8006013877569655	3.814077963228206	0.9219582878004637	0.9883	0.9859969395540515	0.9902280338601614	0.0507	0.04656996765070889	0.05517510596181212	0.99985	0.9995590283953282	0.9999489861052466	0.34195	0.33540657873811436	0.3485541260897023	4.9210614330827624	4.926768638662164	0.9190182474983588
+I+G4	40.0	500	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.27188749341532553	0.016262105762427485	0.05981189336129577	1.6285772643486958	0.01658701481363088	0.025194154904646444	1.0061830121525492	0.0538	0.049546673520308566	0.05839601921485028	0.0556	0.05127698224546296	0.06026432804477592	0.3776	0.3709053078954176	0.38434170425848796	0.3844	0.3776809147209166	0.3911634856466609	1.3256155626898245	1.3341157451228784	1.004667520484825
+I+G4	40.0	1000	legacy_counterfactual	10000	10000	20000	0.046804745777860646	0.2759097069237631	0.06217898450420728	0.05572199288586358	6.84745726525195	5.3467646884213345	5.34860839058202	0.9199782691929088	1.0	0.9996159875222334	0.9999999999999999	0.0489	0.04484357513093346	0.0533028809265075	1.0	0.9998079568876411	1.0	0.5557	0.548803442273845	0.5625751641234382	6.974258804097413	6.975586300974674	0.9084214960546105
+I+G4	40.0	1000	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.27188749341532553	0.016262105762427485	0.05981189336129577	1.6570927107429632	-0.009320572929181868	-0.0026961755381170864	1.0013452451047498	0.0474	0.043406116988828625	0.05174149110604563	0.0462	0.042256972897776274	0.05049155682704462	0.59375	0.5869258793475457	0.600538112568887	0.58875	0.5819139805172322	0.5955519318303242	1.8804624915106953	1.874558471652009	0.9953592478661661
+I+G4	40.0	5000	legacy_counterfactual	10000	10000	20000	0.046804745777860646	0.2759097069237631	0.06217898450420728	0.05572199288586358	13.50069595554551	11.98429077822941	11.98121084968296	0.9287770278299732	1.0	0.9996159875222334	0.9999999999999999	0.0497	0.045610670664964575	0.054135170972511956	1.0	0.9998079568876411	1.0	0.98965	0.9881502931370194	0.9909616390430476	15.614397202420532	15.618379354375374	0.9171149555005256
+I+G4	40.0	5000	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.27188749341532553	0.016262105762427485	0.05981189336129577	1.6336908442601894	-0.003476236089829431	-0.004239831641965579	1.0145379701448745	0.0526	0.048393896302291316	0.05714971806281418	0.0532	0.04897020710962691	0.05777294644050524	0.99465	0.9935396449627649	0.9955703667861784	0.9947	0.9935943233713486	0.9956156691732837	4.206108994037928	4.207468034581041	1.0044243212972106
+I+G4	40.0	10000	legacy_counterfactual	10000	10000	20000	0.046804745777860646	0.2759097069237631	0.06217898450420728	0.05572199288586358	18.491284005034704	16.967961722117614	16.971781639602334	0.9128402771863429	1.0	0.9996159875222334	0.9999999999999999	0.0475	0.04350191245596974	0.051845618836408966	1.0	0.9998079568876411	1.0	0.99995	0.9997168021471904	0.9999911739447619	22.089041117941395	22.093639959855423	0.9098350790487483
+I+G4	40.0	10000	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.27188749341532553	0.016262105762427485	0.05981189336129577	1.6597678805525087	0.0072845158930300215	0.014627187065005588	0.9924400968025779	0.0497	0.045610670664964575	0.054135170972511956	0.0485	0.044460143803757124	0.052886619463666046	1.0	0.9998079568876411	1.0	1.0	0.9998079568876411	1.0	5.9532982501937495	5.944501347957557	0.9947908212693013
+I+G4	45.0	100	legacy_counterfactual	10000	10000	20000	0.04445322904754651	0.26197560222031946	0.05603222761353415	0.04419876686169344	3.125544961178662	1.6618632969252845	1.6811817463123813	0.9290643193118916	0.5137	0.5039002981661213	0.523489179891988	0.0523	0.048105800033018536	0.056838044739573615	0.68335	0.6768683897552189	0.6897611880354791	0.1212	0.11674948257228247	0.12579600928964071	2.062830449353967	2.0775158462610657	0.9237974580529539
+I+G4	45.0	100	refined_invariant_null	10000	10000	20000	-3.469446951953614e-17	0.2660678302726808	0.012887920412211259	0.04843847675610783	1.6034886770783112	-0.0100092781863658	-0.007801878155355788	1.0040306246128379	0.0475	0.04350191245596974	0.051845618836408966	0.0511	0.046953816730797814	0.055590949671740976	0.12085	0.11640518373243353	0.12544044255966832	0.1293	0.1247208601090797	0.13402152065442322	0.47371709733493955	0.4754962166890272	1.0076974803226506
+I+G4	45.0	500	legacy_counterfactual	10000	10000	20000	0.04445322904754651	0.26197560222031946	0.05603222761353415	0.04419876686169344	5.26780538047942	3.7608002028805148	3.7644086625418014	0.9212533702476301	0.9883	0.9859969395540515	0.9902280338601614	0.0498	0.04570657916787368	0.0542391856671073	0.99965	0.9992776423311108	0.999830448986709	0.2684	0.2623034804982201	0.2745854738714247	4.698132298116205	4.70602780871924	0.918175728556469
+I+G4	45.0	500	refined_invariant_null	10000	10000	20000	-3.469446951953614e-17	0.2660678302726808	0.012887920412211259	0.04843847675610783	1.6239660093829362	-0.013301000917763872	-0.013023489926100203	1.0014052578709076	0.0468	0.042831451629961645	0.05111661727988594	0.0486	0.044555994280372054	0.052990692184555564	0.28955	0.2833049580347338	0.2958758729112581	0.2975	0.29120348641099036	0.303874291049515	1.0894454623960865	1.0828707551979715	1.006280317067605
+I+G4	45.0	1000	legacy_counterfactual	10000	10000	20000	0.04445322904754651	0.26197560222031946	0.05603222761353415	0.04419876686169344	6.870513886213986	5.343229914996113	5.350627758043184	0.9121618703219518	0.9998	0.9992709889064336	0.9999451522207908	0.0473	0.04331032661240665	0.05163735828496317	1.0	0.9998079568876411	1.0	0.4057	0.39891345209927603	0.41252276723171494	6.643118517012824	6.654920533344297	0.9052972167008284
+I+G4	45.0	1000	refined_invariant_null	10000	10000	20000	-3.469446951953614e-17	0.2660678302726808	0.012887920412211259	0.04843847675610783	1.6445912874465045	-0.011639020263084901	-0.019667499672863388	0.9921233401003082	0.0495	0.04541886795081369	0.053927127291653956	0.0496	0.04551476692140481	0.05403115151856727	0.456	0.4491063448539171	0.4629105549399707	0.4561	0.44920620338836675	0.4630106579968985	1.5257676567631113	1.5308450866713454	0.9965422895023411
+I+G4	45.0	5000	legacy_counterfactual	10000	10000	20000	0.04445322904754651	0.26197560222031946	0.05603222761353415	0.04419876686169344	13.52189004718037	12.006262379700681	12.021351197899591	0.9215925550371061	1.0	0.9996159875222334	0.9999999999999999	0.0495	0.04541886795081369	0.053927127291653956	1.0	0.9998079568876411	1.0	0.93045	0.9268410791615257	0.9338935909230445	14.87364440659686	14.87457897928249	0.9122384099060172
+I+G4	45.0	5000	refined_invariant_null	10000	10000	20000	-3.469446951953614e-17	0.2660678302726808	0.012887920412211259	0.04843847675610783	1.674046176441053	0.010047104442198427	0.015602845671280511	1.0010155322592869	0.051	0.0468578475655539	0.055486995639480424	0.0474	0.043406116988828625	0.05174149110604563	0.9607	0.9579173629100739	0.9633056885661986	0.95785	0.9549761871663323	0.9605479589556807	3.413776293563003	3.421684975775679	1.0032826602937197
+I+G4	45.0	10000	legacy_counterfactual	10000	10000	20000	0.04445322904754651	0.26197560222031946	0.05603222761353415	0.04419876686169344	18.5011194518877	16.95720139394017	16.971913575811097	0.9098791246513103	1.0	0.9996159875222334	0.9999999999999999	0.0448	0.04091726794428552	0.04903233701547313	1.0	0.9998079568876411	1.0	0.9972	0.9963660500113234	0.9978429823177468	21.041039532669732	21.042563209325316	0.903972643574149
+I+G4	45.0	10000	refined_invariant_null	10000	10000	20000	-3.469446951953614e-17	0.2660678302726808	0.012887920412211259	0.04843847675610783	1.6852943257212554	-0.009925001592995924	-0.00756308565801631	0.9931048595871874	0.0482	0.0441726219961739	0.05257437167873594	0.044	0.04015220473594388	0.04819801464377919	0.9995	0.9990797671210349	0.9997283818097188	0.9994	0.9989514539724205	0.9996567333669553	4.831263072884729	4.832773046331015	0.9936480841467344
+I+G4	50.0	100	legacy_counterfactual	10000	10000	20000	0.04260834824863492	0.251024599292232	0.051418297800913323	0.03509596102182097	3.1432279955937807	1.647686353132243	1.6729467052054434	0.9488647059800632	0.5123	0.5025001225127723	0.5220904307802745	0.0504	0.04628212937744861	0.054863174642559055	0.6486	0.6419555040986422	0.6551874206883646	0.10015	0.09606592104944538	0.10438765582750813	1.9764989785621878	1.9921038653110272	0.9261443910628582
+I+G4	50.0	100	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.2613100124059194	0.010287503605599053	0.03936896068727134	1.6082449869666795	-0.00863470942220407	-0.012473865660496627	1.0268607926425513	0.0497	0.045610670664964575	0.054135170972511956	0.0536	0.04935450091318603	0.05818834542696393	0.10895	0.10470663050830406	0.11334356640987192	0.11495	0.11060317006256688	0.1194447223382608	0.3878434285085676	0.38117421961791853	1.01651964775225
+I+G4	50.0	500	legacy_counterfactual	10000	10000	20000	0.04260834824863492	0.251024599292232	0.051418297800913323	0.03509596102182097	5.291479085318669	3.7713768737192366	3.7820475715633153	0.924084860582852	0.988	0.9856706472007271	0.9899545566209726	0.0448	0.04091726794428552	0.04903233701547313	0.99895	0.9983952519947507	0.9993131081834264	0.19075	0.18536437747687565	0.1962544011881184	4.499487934781906	4.517211309992161	0.9155049960941595
+I+G4	50.0	500	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.2613100124059194	0.010287503605599053	0.03936896068727134	1.6601558485048886	-0.007709751278075595	-0.006438051918987248	1.00506795945512	0.0507	0.04656996765070889	0.05517510596181212	0.0486	0.044555994280372054	0.052990692184555564	0.2179	0.21223308775207578	0.2236752629719172	0.2137	0.20807409549786177	0.219435868388275	0.8697949268514489	0.8783625377154132	1.004771622210768
+I+G4	50.0	1000	legacy_counterfactual	10000	10000	20000	0.04260834824863492	0.251024599292232	0.051418297800913323	0.03509596102182097	6.822298179341831	5.349886339301563	5.343189658184498	0.9176761635642731	1.0	0.9996159875222334	0.9999999999999999	0.0527	0.04848993719187213	0.057253600370737796	1.0	0.9998079568876411	1.0	0.31695	0.3105371175737908	0.3234331894096439	6.3790575647362235	6.390335000217293	0.9187613984617662
+I+G4	50.0	1000	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.2613100124059194	0.010287503605599053	0.03936896068727134	1.637834990552988	-0.00939130383580838	-0.01787549111754712	0.9944050296051851	0.0489	0.04484357513093346	0.0533028809265075	0.0495	0.04541886795081369	0.053927127291653956	0.34575	0.3391885406587775	0.35237070464138537	0.34815	0.34157738794904635	0.3547809355441772	1.2417970562133276	1.2391619759578503	1.0054266766580926
+I+G4	50.0	5000	legacy_counterfactual	10000	10000	20000	0.04260834824863492	0.251024599292232	0.051418297800913323	0.03509596102182097	13.496814919319016	11.998634411178086	12.012320939999462	0.9112350445269024	1.0	0.9996159875222334	0.9999999999999999	0.0483	0.0442684576471515	0.052678459225262785	1.0	0.9998079568876411	1.0	0.8078	0.8022801248608323	0.8132016533991994	14.281303632319451	14.280029573168438	0.9053783389565513
+I+G4	50.0	5000	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.2613100124059194	0.010287503605599053	0.03936896068727134	1.6365187326497572	0.009545479096064576	-0.0031332154354501273	0.992193751305118	0.0498	0.04570657916787368	0.0542391856671073	0.0507	0.04656996765070889	0.05517510596181212	0.8738	0.8691257767932007	0.8783306517759998	0.87505	0.8703951038388174	0.8795608446226022	2.773142102121256	2.770850908056863	0.9930173985835458
+I+G4	50.0	10000	legacy_counterfactual	10000	10000	20000	0.04260834824863492	0.251024599292232	0.051418297800913323	0.03509596102182097	18.51493552327335	16.978607106134252	16.9709398831815	0.921949142811616	1.0	0.9996159875222334	0.9999999999999999	0.048	0.043980965621961486	0.05236618165793946	1.0	0.9998079568876411	1.0	0.96975	0.9672845591381779	0.972035016357761	20.22095672668497	20.218800494689802	0.9131113626301883
+I+G4	50.0	10000	refined_invariant_null	10000	10000	20000	2.7755575615628914e-17	0.2613100124059194	0.010287503605599053	0.03936896068727134	1.668190687506168	0.010850663949072132	0.011671793154638375	1.0040037063031977	0.0524	0.04820182771100209	0.056941940259094506	0.0508	0.046665923012702865	0.05527907379732258	0.98915	0.9876173528634511	0.9904947713597281	0.98845	0.9868725260914236	0.989839866992113	3.9345523857337894	3.92729566239837	1.0010081934974442
+I+G4	60.0	100	legacy_counterfactual	10000	10000	20000	0.04001441890116213	0.2356067679474643	0.04524636525631737	0.022206265128690453	3.152870994673943	1.6603388524687819	1.6688510348657246	0.9280091028502958	0.5124	0.5026001325104017	0.5221903439801496	0.0494	0.04532297376687862	0.05382309827808457	0.6051	0.5983056096486884	0.6118540228890937	0.07955	0.075879976396862	0.08338151265632068	1.8675297570481288	1.8924521547373485	0.9364303089970111
